"INST_ID","INST_Name","Address","City","State","Zip","Longitude","Latitude","Sector","Size","LandGrant","Carnegie","2020ADM_Rate","2020ENR_Rate","2019ADM_Rate","2019ENR_Rate","2018ADM_Rate","2018ENR_Rate","2017ADM_Rate","2017ENR_Rate","2016ADM_Rate","2016ENR_Rate","2015ADM_Rate","2015ENR_Rate","Head_21_TOTAL","Head_21_UG","Head_21_GR","Head_20_TOTAL","Head_20_UG","Head_20_GR","Head_19_TOTAL","Head_19_UG","Head_19_GR","Head_18_TOTAL","Head_18_UG","Head_18_GR","Head_17_TOTAL","Head_17_UG","Head_17_GR","Head_16_TOTAL","Head_16_UG","Head_16_GR","FTE2020","FTE2019","FTE2018","FTE2017","FTE2016","FTE2015","F2020_Ret","F2019_Ret","F2018_Ret","F2017_Ret","F2016_Ret","F2015_Ret","GR2020","GR2019","GR2018","GR2017","GR2016","GR2015","2020S:F","2019S:F","2018S:F","2017S:F","2016S:F","2015S:F","IN_2122_ON","OUT_2122_ON","IN_2021_ON","OUT_2021_ON","IN_1920_ON","OUT_1920_ON","IN_1819_ON","OUT_1819_ON","IN_1718_ON","OUT_1718_ON","IN_1617_ON","OUT_1617_ON","IN_1516_ON","OUT_1516_ON","UG_TOTAL_1920","UG_AID_PERC_1920","UG_PELL_PERC_1920","UG_TOTAL_1819","UG_AID_PERC_1819","UG_PELL_PERC_1819","UG_TOTAL_1718","UG_AID_PERC_1718","UG_PELL_PERC_1718","UG_TOTAL_1617","UG_AID_PERC_1617","UG_PELL_PERC_1617","UG_TOTAL_1516","UG_AID_PERC_1516","UG_PELL_PERC_1516","UG_TOTAL_1415","UG_AID_PERC_1415","UG_PELL_PERC_1415","FY20_Endow","FY19_Endow","FY18_Endow","FY17_Endow","FY16_Endow","FY15_Endow"
237136,"Appalachian Bible College","161 College Drive","Mount Hope","WV","25880-9557",-81.198867,37.853335,"Private","Under 1,000","No","Special Focus Four-Year: Faith-Related Institutions",0.487394957983193,0.672413793103448,0.370629370629371,0.754716981132076,0.452380952380952,0.666666666666667,0.589473684210526,0.732142857142857,0.518518518518518,0.732142857142857,0.475247524752475,0.425742574257426,285,264,21,276,256,20,323,305,18,302,292,10,295,286,9,311,304,7,179,194,202,219,222,232,28,38,33,27,24,21,40,51,40,38,60,64,7,9,9,9,16,15,28102,28102,27600,27600,26936,26936,26156,26156,25446,25446,24940,24940,25180,25180,225,67,41,261,61,41,274,55,36,269,58,36,281,60,39,295,65,41,1858927,1682121,1657650,1629018,1512947,1527135
197869,"Appalachian State University","287 Rivers St","Boone","NC","28608",-81.680583,36.215536,"Public","20,000 and above","No","Master's Colleges & Universities: Larger Programs",0.795081967213115,0.270255310316197,0.768122899663946,0.273515625,0.694626717840782,0.307013635148382,0.700049967877793,0.337106148669318,0.683229813664596,0.346452328159645,0.66376213406711,0.233050523580219,21706,19371,2335,20799,18679,2120,20714,18575,2139,20285,18135,2150,19974,17811,2163,19516,17469,2047,18635,18177,17988,17708,17185,16878,3496,3440,3302,3124,3047,3030,72,73,72,71,70,69,16,16,16,16,16,16,20799,36406,20192,34999,19715,34522,19194,34001,19012,33819,18941,33457,18438,32263,17518,48,29,17381,47,29,17017,47,30,16595,47,28,16290,46,29,16255,45,28,124567354,133154917,122373964,81713933,96405773,101860029
168786,"Aquinas College","1700 Fulton St. E","Grand Rapids","MI","49506-1801",-85.628785,42.96019,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.709120345385861,0.213089802130898,0.693043016463091,0.200766283524904,0.690465223399355,0.222148098732488,0.745066666666667,0.224767358625626,0.913247362250879,0.19191270860077,0.724098671726755,0.140417457305503,1686,1493,193,1775,1563,212,1903,1685,218,1927,1718,209,1975,1793,182,2081,1905,176,1311,1373,1498,1490,1570,1684,257,332,312,296,368,353,60,59,53,57,52,59,11,10,11,12,11,13,49200,49200,47728,47728,46164,46164,44588,44588,42952,42952,41472,41472,39934,39934,1456,90,27,1578,88,27,1551,90,31,1654,90,30,1785,91,31,1789,93,33,38432321,38297011,43667525,40841693,37933751,38163133
211088,"Arcadia University","450 S Easton Rd","Glenside","PA","19038-3295",-75.163876,40.092606,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.736267447095903,0.0730775110839321,0.656714956930305,0.0789983604113877,0.64156659093368,0.0807757166947723,0.62288657485164,0.102282940859249,0.632680320569902,0.10661505981703,0.592573384503682,0.0624416554299347,3931,2178,1753,4226,2335,1891,4268,2299,1969,4575,2543,2032,4515,2701,1814,4443,2827,1616,2651,2813,2919,3124,3153,3310,529,472,565,600,598,673,71,66,61,58,60,61,11,12,12,11,10,10,62990,62990,61990,61990,60940,60940,59980,59980,58590,58590,57020,57020,55360,55360,2149,90,34,2160,89,34,2390,84,31,2473,92,33,2640,93,32,2594,94,34,79338000,70402000,71792000,69496000,64189000,67727000
104151,"Arizona State University Campus Immersion","University Drive and Mill Avenue","Tempe","AZ","85287",-111.934383,33.417721,"Public","20,000 and above","No","Doctoral Universities: Very High Research Activity
",0.883660961207863,0.268069359272573,0.864689364689365,0.339760503348894,0.847779969481559,0.388998639097414,0.841463920089526,0.38784356221062,0.82502826683896,0.402819245264549,0.829078014184397,0.328920409771474,82869,68985,13884,82880,69024,13856,56567,46314,10253,55681,45657,10024,56958,46038,10920,57350,45594,11756,69678,49897,48279,47714,48255,48256,13837,8809,7822,8185,8278,7594,67,63,67,66,63,59,18,20,19,20,23,23,29774,47864,29578,47668,29103,47193,28048,45562,27530,44110,26263,42363,25704,41004,63316,85,33,42844,79,29,42427,77,30,42477,75,29,41828,75,30,39961,73,31,958682000,922103000,720565000,665488000,612590000,643188000
106458,"Arkansas State University","2105 E. Aggie Road","Jonesboro","AR","72401",-90.679988,35.842388,"Public","10,000 - 19,999","No","Doctoral Universities: High Research Activity
",0.671864290610007,0.329762815608263,0.799104286628279,0.372297838270616,0.772130211307824,0.385848126232742,0.660214675347528,0.380330490405117,0.703978779840849,0.412961567445365,0.702394313505425,0.294986906098017,18451,10162,8289,18762,10627,8135,18977,10860,8117,19032,11038,7994,19148,11527,7621,18105,11198,6907,8978,9460,9825,10001,10346,10073,1333,1525,1405,1609,1542,1681,47,46,44,39,37,36,14,18,18,17,18,17,22653,28221,23295,28863,24388,31348,23101,29791,22486,28786,22008,28068,22103,28103,8928,85,39,9350,75,40,9604,74,41,9839,75,41,9592,77,44,9857,77,46,82311424,80690954,76077030,64868924,54104979,54168377
106467,"Arkansas Tech University","Administration Bldg 200  1509 N Boulder Ave","Russellville","AR","72801-2222",-93.13562,35.293237,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.976607367978709,0.251864601262192,0.947426674045379,0.305344626168224,0.902381882077314,0.372565988749459,0.947463044346784,0.389205144423361,0.63914373088685,0.565789473684211,0.891101970123403,0.435808616583676,12257,11245,1012,13316,12229,1087,13722,12483,1239,13487,12058,1429,13677,12426,1251,13900,12650,1250,8140,8762,8778,8851,8943,9186,1668,1367,1514,1548,1654,1621,42,40,37,46,45,41,17,18,18,19,19,19,21421,27157,20538,26106,19606,25174,18785,24209,18705,24129,18234,23490,17696,22856,11015,68,37,11151,66,36,10781,70,40,11053,70,39,11191,71,42,11099,71,43,49075714,43641143,37449458,33346804,28084351,23243846
201061,"Art Academy of Cincinnati","1212 Jackson Street","Cincinnati","OH","45202-1706",-84.513913,39.108805,"Private","Under 1,000","No","Special Focus Four-Year: Arts, Music & Design Schools",0.308103975535168,0.19106699751861,0.265123226288275,0.214084507042254,0.327354260089686,0.172602739726027,0.454352441613588,0.158878504672897,0.305354558610709,0.241706161137441,0.229706390328152,0.13126079447323,244,236,8,229,222,7,216,203,13,194,188,6,212,205,7,217,208,9,228,214,195,176,196,200,75,63,30,51,58,50,63,56,52,54,62,53,9,9,10,8,8,8,49890,49890,48454,48454,47935,47935,47050,47050,44890,44890,43052,43052,40988,40988,212,98,57,192,100,56,175,100,52,201,100,45,201,100,46,206,100,52,2332431,2182028,2280785,1960915,1784402,1737990
156213,"Asbury University","1 Macklem Dr","Wilmore","KY","40390-1198",-84.662606,37.862029,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Small Programs",0.751510574018127,0.265326633165829,0.644117647058824,0.333333333333333,0.667642752562225,0.299342105263158,0.70316742081448,0.410553410553411,0.695956454121306,0.341899441340782,0.568518518518519,0.190740740740741,1889,1596,293,2080,1821,259,2169,1835,334,2138,1834,304,2065,1772,293,2064,1779,285,1454,1594,1559,1608,1538,1606,290,273,318,306,309,303,62,69,64,63,67,64,12,10,12,13,12,11,45462,45462,44422,44422,42800,42800,41568,41568,40575,40575,39388,39388,38150,38150,1741,82,32,1697,87,32,1733,86,31,1640,95,32,1674,91,32,1646,77,33,53089226,54987082,49116604,46168426,42645195,43429283
201104,"Ashland University","401 College Avenue","Ashland","OH","44805",-82.321061,40.861755,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.743524774774775,0.165467625899281,0.711657852379857,0.198061389337641,0.680627147766323,0.189965288734617,0.735086593970494,0.269197207678883,0.724658727853616,0.249699398797595,0.7674117265954,0.190152251376741,6224,4374,1850,6497,4074,2423,9564,7155,2409,9954,6910,3044,10354,6781,3573,8030,4850,3180,3607,4164,5344,5235,5313,4394,530,602,613,615,587,604,61,60,61,57,56,56,16,16,16,16,16,14,37538,37538,37208,37208,35828,35828,34792,34792,33954,33954,33502,33502,33340,33340,3506,69,28,3401,70,27,4826,65,35,4809,62,31,3716,60,24,3746,59,21,47561734,45330389,45554224,41288116,36762677,46425166
164562,"Assumption University","500 Salisbury St","Worcester","MA","01609-1296",-71.828991,42.294226,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.809178743961353,0.14228855721393,0.810750279955207,0.155524861878453,0.810674964097654,0.163271331561854,0.784309440559441,0.137085539147395,0.777363456898443,0.163374717832957,0.757493188010899,0.119471808845106,2670,2122,548,2701,2164,537,2659,2102,557,2728,2167,561,2913,2318,595,2984,2341,643,2270,2240,2233,2235,2324,2365,563,553,492,577,570,571,75,71,74,73,70,73,13,12,11,11,11,12,62768,62768,60368,60368,58244,58244,56443,56443,54594,54594,50720,50720,50224,50224,2048,97,19,2036,93,18,2061,95,20,2189,92,20,2229,90,22,2225,92,24,82904251,102942073,108439232,102544361,93937351,101064350
100858,"Auburn University","","Auburn","AL","36849",-85.488258,32.599378,"Public","20,000 and above","Yes","Doctoral Universities: Very High Research Activity
",0.850663100412348,0.321891785667496,0.806731007176442,0.294969325153374,0.754266705235754,0.305720677532758,0.839309428950863,0.318829113924051,0.805433829973707,0.308011425462459,0.776604512207685,0.252498197177295,33175,26057,7118,32840,26235,6605,32442,25795,6647,31845,25195,6650,30392,23846,6546,29237,22953,6284,27701,27614,27573,26920,25380,24582,4761,4744,4771,4487,4854,4549,78,77,75,73,71,68,20,20,19,19,19,19,33650,53810,32678,52838,32196,51828,31590,50838,31282,49954,30458,48602,29794,47410,24594,57,13,24628,52,15,23964,52,15,22658,53,15,21786,52,15,20629,53,16,784621493,774534709,771403829,728995077,657564107,583048737
100830,"Auburn University at Montgomery","7440 East Drive","Montgomery","AL","36117-3596",-86.177544,32.36736,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.955492835432045,0.153147012042718,0.904356291068386,0.168460710441335,0.928126578017169,0.137286906057309,0.823960880195599,0.322453016815035,0.76592082616179,0.266966292134831,0.787089013632719,0.2485966319166,6141,5054,1087,6199,5274,925,6296,5525,771,6033,5246,787,5775,5004,771,5996,5072,924,4295,4320,4340,4017,3919,3935,602,730,627,558,568,558,34,28,23,22,25,27,16,16,17,16,14,16,21258,31218,20870,30830,20650,30322,20314,29722,19790,28910,20080,31150,18870,29730,4523,77,47,4632,73,46,4313,72,46,4273,68,44,4257,65,44,4377,59,44,52113787,51120949,51897574,50109520,46047889,44107802
173045,"Augsburg University","2211 Riverside Ave","Minneapolis","MN","55454",-93.240436,44.966307,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.731245447924253,0.280378486055777,0.761634506242906,0.315946348733234,0.68960396039604,0.300071787508973,0.645823824737563,0.308127208480565,0.451390880412962,0.303049555273189,0.591794871794872,0.163418803418803,3924,2726,1198,4122,2811,1311,3920,2594,1326,4124,2711,1413,4194,2817,1377,4141,2837,1304,3007,3051,3008,3086,3109,2935,636,418,435,474,478,391,64,62,57,56,63,64,13,12,12,13,13,12,55929,55929,54591,54591,54211,54211,52780,52780,51254,51254,49743,49743,48545,48545,2502,97,49,2343,92,48,2451,88,45,2531,91,42,2474,96,47,2619,82,40,54133892,50785630,48219731,43878362,39412669,40463556
482149,"Augusta University","1120 15th St","Augusta","GA","30912",-81.989071,33.47037,"Public","5,000 - 9,999","No","Doctoral Universities: High Research Activity
",0.828819068255688,0.335947712418301,0.759264749481174,0.436938695821945,0.800589390962672,0.443762781186094,0.745867768595041,0.484764542936288,0.77229020979021,0.445953593661573,0.736641221374046,0.369751908396947,9979,6352,3627,9706,6290,3416,9575,6206,3369,9278,6043,3235,8998,5906,3092,8854,5445,3409,7844,7653,7469,7250,7058,6854,1094,1046,882,797,779,725,31,27,26,30,32,29,17,16,16,15,14,12,24764,40142,26450,41828,22845,38223,21254,35806,21254,36256,20632,35340,25210,39918,5604,79,39,5463,78,39,5291,77,40,5133,65,41,4976,70,42,5224,66,44,281721827,286584790,280469910,246601014,225624800,232515493
219000,"Augustana University","2001 S Summit Ave","Sioux Falls","SD","57197-0001",-96.736975,43.525148,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.713794796269023,0.22283356258597,0.669064748201439,0.290322580645161,0.654248069059518,0.316666666666667,0.677974683544304,0.359223300970874,0.691256830601093,0.41897233201581,0.650717703349282,0.250854408749146,2255,1871,384,2384,1997,387,2282,1866,416,2287,1825,462,2152,1743,409,2039,1700,339,1829,1902,1900,1848,1720,1640,430,455,481,421,367,396,70,71,71,75,67,66,12,12,12,12,10,10,52272,52272,51800,51800,48076,48076,46982,46982,45458,45458,40824,40824,39628,39628,1802,96,19,1792,95,19,1749,96,20,1665,95,19,1613,96,18,1671,97,20,92324563,89799219,82070752,75492914,65449455,67218931
143118,"Aurora University","347 S Gladstone Ave","Aurora","IL","60506-4892",-88.349023,41.753631,"Private","5,000 - 9,999","No","Doctoral/Professional Universities
",0.839460370994941,0.320208919244677,0.867332873880083,0.323400874056416,0.811589805825243,0.284859813084112,0.873244037896112,0.2996632996633,0.877246653919694,0.285091543156059,0.772423496306718,0.221596904678157,7275,4484,2791,7433,4510,2923,7093,4321,2772,7011,4339,2672,6782,4248,2534,6547,3980,2567,5318,5232,4998,4817,4623,4364,811,762,801,652,625,591,54,53,58,56,57,58,20,19,19,18,17,17,41682,41682,40658,40658,38798,38798,37994,37994,37028,37028,36068,36068,35004,35004,4104,92,44,4020,91,45,3933,90,44,3796,89,42,3580,88,42,3383,89,42,41052296,42122630,41198522,43091106,40592926,45435661
222983,"Austin College","900 N Grand Ave","Sherman","TX","75090-4400",-96.596331,33.646345,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.49277052238806,0.16090866067203,0.512844036697248,0.169051878354204,0.553235908141962,0.205188679245283,0.521579689703808,0.179556517036236,0.534307875894988,0.192629815745394,0.540959189752755,0.105749180816205,1324,1307,17,1326,1306,20,1317,1278,39,1250,1221,29,1304,1288,16,1294,1276,18,1300,1297,1294,1222,1274,1248,378,435,332,345,355,357,70,67,73,73,77,72,12,12,13,14,13,13,58927,58927,57992,57992,56557,56557,55137,55137,53784,53784,52047,52047,50647,50647,1276,100,33,1277,100,34,1214,99,33,1278,99,31,1255,98,28,1278,98,27,155432935,149666616,141754555,131978357,125619987,134745638
219602,"Austin Peay State University","601 College St","Clarksville","TN","37044",-87.354081,36.533319,"Public","5,000 - 9,999","No","Master's Colleges & Universities: Larger Programs",0.911516471549142,0.214755077658303,0.949838187702265,0.243611584327087,0.937839937839938,0.277409555371444,0.901322199025748,0.30620753551575,0.888585209003215,0.355165550931789,0.877051460361613,0.432267037552156,12108,10578,1530,12796,11417,1379,12707,11373,1334,12156,11013,1143,12144,10991,1153,11853,10669,1184,8006,8654,8758,8575,8447,8227,819,949,1047,956,892,1167,39,36,37,36,37,36,16,17,18,18,18,18,30107,35651,28235,33779,27712,33256,24946,40186,24224,39464,23488,38728,23027,37859,9971,90,48,9871,89,50,9591,88,51,9513,87,51,9184,86,51,9246,85,53,35276219,27700402,26466248,24625798,26648500,25857151
446048,"Ave Maria University","5050 Ave Maria Blvd","Ave Maria","FL","34142-9505",-81.438945,26.335983,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.917896087235407,0.207547169811321,0.848547717842324,0.26161369193154,0.829462989840348,0.289588801399825,0.421219319081552,0.265977443609023,0.398987574781408,0.307958477508651,0.427686864219372,0.13312693498452,1356,1302,54,1187,1137,50,1138,1100,38,1171,1128,43,1160,1115,45,1172,1131,41,1093,1148,1115,1090,1084,1093,310,331,266,266,302,304,55,55,65,51,47,58,13,12,14,14,14,15,41977,41977,39933,39933,38009,38009,36261,36261,34901,34901,33396,33396,32392,32392,1129,95,24,1087,98,24,1072,97,26,1056,99,24,1070,99,26,1028,99,28,6523539,4652111,4627111,4500611,4222902,2443711
176628,"Avila University","11901 Wornall Rd","Kansas City","MO","64145-1698",-94.591758,38.91339,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Medium Programs",0.419765664798777,0.183252427184466,0.411214953271028,0.217329545454545,0.382767823103317,0.167330677290837,0.388607594936709,0.198697068403909,0.562952243125905,0.260925449871465,0.508919722497522,0.10009910802775,1957,1500,457,2167,1670,497,2057,1494,563,2125,1509,616,2205,1553,652,2368,1668,700,1289,1371,1461,1516,1558,1666,153,168,183,203,202,204,50,42,45,55,50,49,12,12,12,12,12,10,31506,31506,33202,33202,32442,32442,31598,31598,39656,39656,38646,38646,38582,38582,1153,85,44,1246,88,49,1272,80,43,1333,78,38,1423,78,38,1407,78,40,11306231,10888411,10761813,9995414,9665722,9213100
109785,"Azusa Pacific University","901 E Alosta","Azusa","CA","91702-7000",-117.888375,34.130047,"Private","5,000 - 9,999","No","Doctoral Universities: High Research Activity
",0.936038817820909,0.146088595664467,0.6748046875,0.125180897250362,0.685109845402766,0.165380047505938,0.601185814968117,0.187011537030145,0.614570361145704,0.226950354609929,0.809007232084155,0.197567389875082,10494,5098,5396,10989,5497,5492,11843,6293,5550,11582,6239,5343,11559,6263,5296,11631,6379,5252,6765,7560,8309,8268,8319,8310,688,998,996,1134,1198,1039,67,67,70,68,67,65,10,11,11,10,12,11,55598,55598,54826,54826,56826,56826,54144,54144,52396,52396,50574,50574,48913,48913,5078,92,35,5657,92,31,5671,90,33,5770,93,34,5883,93,34,5918,92,34,76922937,79062591,86913981,81435221,67747760,60728807
164580,"Babson College","231 Forest Street","Wellesley","MA","02457-0310",-71.264057,42.297017,"Private","1,000 - 4,999","No","Special Focus Four-Year: Business & Management Schools",0.269650822950315,0.343981745579007,0.264067903175102,0.357142857142857,0.244085853047157,0.345956354300385,0.24178601516428,0.319396051103368,0.245946652719665,0.312599681020734,0.263038850452368,0.0702501330494944,3877,2708,1169,3987,2811,1176,4095,2719,1376,4079,2669,1410,3726,2354,1372,3508,2211,1297,3008,3028,3078,2992,2870,2755,600,539,550,588,528,506,91,92,91,88,90,91,14,14,14,13,13,14,76360,76360,74902,74902,72378,72378,70378,70378,68432,68432,66564,66564,64612,64612,2386,43,12,2361,46,13,2342,46,14,2283,47,14,2141,49,15,2107,48,16,487676935,459393515,421920139,391463550,346696532,348628929
154688,"Baker University","615 Dearborn Street","Baldwin City","KS","66006-0065",-95.187346,38.778712,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.934065934065934,0.29281045751634,0.879761904761905,0.331529093369418,0.876543209876543,0.347887323943662,0.857142857142857,0.373913043478261,0.777530589543938,0.351931330472103,0.816168327796235,0.205980066445183,3086,1883,1203,3384,2090,1294,3506,2214,1292,3624,2264,1360,3741,2441,1300,3593,2124,1469,1593,1716,1757,1714,1804,1850,244,244,256,238,182,224,59,57,56,61,58,52,10,11,9,7,7,12,47420,47420,46220,46220,44530,44530,44410,44410,43444,43444,42340,42340,41340,41340,1672,68,26,1793,64,27,1771,48,17,1867,63,27,1719,74,34,1848,73,39,44319902,43687082,38552488,38515266,35661318,37887302
201195,"Baldwin Wallace University","275 Eastland Rd","Berea","OH","44017-2088",-81.851145,41.373017,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.69824016563147,0.244255003706449,0.726925038245793,0.233251490705016,0.742485990830362,0.232246998284734,0.780480984340045,0.245431744894303,0.59734219269103,0.261772339636633,0.601879440751776,0.176025670410268,3842,3027,815,4066,3179,887,4390,3370,1020,4578,3503,1075,4612,3577,1035,4785,3680,1105,3217,3286,3436,3529,3653,3649,663,677,685,705,766,717,64,67,67,67,68,71,11,11,11,11,12,13,56290,56290,54350,54350,50260,50260,47528,47528,46004,46004,44646,44646,43332,43332,2964,95,32,3104,92,33,3183,91,33,3287,86,30,3369,83,30,3362,84,31,152459960,179533319,174762903,164541026,148999095,155728404
150136,"Ball State University","2000 University Ave","Muncie","IN","47306",-85.409043,40.203431,"Public","20,000 and above","No","Doctoral Universities: High Research Activity
",0.870481479644965,0.203189974366277,0.767131516841879,0.227765969347802,0.647782224445556,0.237016539030826,0.620768054235046,0.265365918625558,0.62251869820093,0.251785946226783,0.605002934934754,0.15817040682711,24441,16977,7464,25247,17636,7611,24901,17474,7427,25671,18343,7328,26419,19231,7188,25500,18583,6917,17817,18319,18173,18712,18497,18029,4010,3700,3992,3842,3470,3568,62,61,62,61,60,60,14,14,16,17,14,14,25254,42488,25000,41988,24962,41742,24550,41122,24280,40448,23940,39714,23680,39198,16702,69,33,16160,71,34,17004,69,33,17011,66,33,16602,65,33,16415,65,34,213227079,213071000,214258093,201810618,182374599,192694012
155070,"Barclay College","607 N Kingman","Haviland","KS","67059-0288",-99.105351,37.62012,"Private","Under 1,000","No","Baccalaureate Colleges: Diverse Fields",0.47979797979798,0.294736842105263,0.5125,0.560975609756098,0.457831325301205,0.578947368421053,0.669724770642202,0.534246575342466,0.666666666666667,0.78125,0.747368421052632,0.526315789473684,247,177,70,243,198,45,296,251,45,291,252,39,325,274,51,349,299,50,192,195,215,226,258,242,29,31,29,34,37,41,43,36,59,44,42,50,11,12,10,10,10,11,38490,38490,35970,35970,34250,34250,32500,32500,30820,30820,28990,28990,26990,26990,189,100,60,213,100,60,229,84,57,251,100,62,236,69,47,227,83,63,6780366,6646264,6653835,5842293,8034629,2739069
189088,"Bard College","Annandale Road","Annandale-On-Hudson","NY","12504-5000",-73.909927,42.020386,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Arts & Sciences Focus",0.569531092775206,0.128268551236749,0.647597719869707,0.151524677774285,0.645594242365299,0.146429647484182,0.582080455099553,0.164048865619546,0.562053657595059,0.174793956043956,0.321692220329358,0.063458262350937,2922,2505,417,2915,2482,433,2542,2096,446,2505,2051,454,2557,2101,456,2533,2135,398,2239,2238,2155,2219,2249,2266,482,486,470,499,456,560,75,74,78,78,75,74,9,9,9,9,10,10,77628,77628,76774,76774,74712,74712,72768,72768,70562,70562,68624,68624,66724,66724,1957,76,31,1882,68,24,1938,67,22,1970,67,22,2042,66,21,2112,66,21,133919943,136314829,148116873,148777189,136542669,157293603
132471,"Barry University","11300 NE 2nd Ave","Miami","FL","33161-6695",-80.198925,25.878908,"Private","5,000 - 9,999","No","Doctoral/Professional Universities
",0.652984724955487,0.0925660160734788,0.509934395501406,0.131777246829627,0.912464319695528,0.134306569343066,0.850673433535038,0.138595686094539,0.61592039800995,0.155088852988691,0.550597609561753,0.115006640106242,9130,4228,4902,8800,4284,4516,8509,4005,4504,8489,3935,4554,8679,4191,4488,9387,4403,4984,6145,6036,5919,5992,5950,6441,709,639,604,479,431,459,36,35,31,33,36,37,15,12,12,13,11,12,49044,49044,48574,48574,47398,47398,46898,46898,46734,46734,45840,45840,45640,45640,3747,80,47,3483,81,48,3504,81,48,3541,81,46,3773,82,50,3996,83,51,45993199,45448212,43980904,40086142,36571919,36195517
197911,"Barton College","200 E. ACC Drive","Wilson","NC","27893-7000",-77.913867,35.734376,"Private","1,000 - 4,999","No","Baccalaureate Colleges: Diverse Fields",0.424421593830334,0.173834039975772,0.452874646559849,0.165972944849116,0.396156052782559,0.200579290369298,0.389057750759878,0.193359375,0.408769448373409,0.208477508650519,0.417808219178082,0.0753424657534247,1290,1198,92,1276,1155,121,1196,1059,137,1083,970,113,1148,1051,97,1150,1073,77,1096,1083,1006,905,980,982,319,277,198,241,218,185,52,53,52,40,44,48,13,12,11,10,11,11,47750,47750,46140,46140,47754,47754,46600,46600,45454,45454,44286,44286,42805,42805,1065,96,42,976,96,45,887,98,49,988,97,51,985,94,52,1010,96,48,29280112,29641809,29106087,28178934,25859405,27833432
164632,"Bay Path University","588 Longmeadow Street","Longmeadow","MA","01106",-72.583382,42.055088,"Private","1,000 - 4,999","No","Master's Colleges & Universities: Larger Programs",0.783101045296167,0.162402669632925,0.717720391807658,0.160049627791563,0.604097818902842,0.147702407002188,0.628571428571429,0.155844155844156,0.599221789883268,0.165584415584416,0.772648083623693,0.155052264808362,4280,2100,2180,4626,2507,2119,4270,2140,2130,4230,2314,1916,4109,2270,1839,3825,2093,1732,2255,2321,2530,2455,2464,2452,125,132,144,153,178,128,59,57,75,57,59,55,12,12,12,13,11,12,52080,52080,52080,52080,51380,51380,50524,50524,49356,49356,48349,48349,47209,47209,1817,81,61,1923,71,55,1947,70,53,1893,85,63,1856,83,64,1584,76,57,55345806,53589755,50579339,46320446,40824792,41457507
223232,"Baylor University","","Waco","TX","76798",-97.121041,31.546872,"Private","20,000 and above","No","Doctoral Universities: Very High Research Activity
",0.684709026128266,0.161788300594077,0.453299404314383,0.210959428425619,0.389450691691611,0.233070211882011,0.389450691691611,0.229885057471264,0.397216768679986,0.254615496438436,0.436675379636545,0.105613642021409,21751,15427,6324,19632,14614,5018,18956,14751,4205,18261,14890,3371,18094,14951,3143,17861,14785,3076,18219,17312,16746,16597,16482,16376,3303,3364,3316,3496,3393,3622,79,77,74,70,72,75,15,13,14,14,15,15,68126,68126,67080,67080,64880,64880,62527,62527,60233,60233,59174,59174,56796,56796,14108,90,17,14188,91,19,14316,91,19,14348,91,18,14189,90,18,13859,90,20,1381438000,1322822000,1310781000,1231712000,1153535000,1165550000
175421,"Belhaven University","1500 Peachtree St","Jackson","MS","39202",-90.169228,32.318415,"Private","1,000 - 4,999","No","Doctoral/Professional Universities
",0.495378151260504,0.240882103477523,0.494110718492344,0.235995232419547,0.516063233044365,0.224308300395257,0.591222030981067,0.176855895196507,0.425626515763945,0.234567901234568,0.50802489354733,0.0933508024893547,6747,2749,3998,6383,3091,3292,5647,2843,2804,5496,2877,2619,6135,3076,3059,6074,3514,2560,2843,2667,2353,2504,2673,2604,174,204,221,223,269,285,47,51,36,51,48,37,8,8,10,10,11,11,38425,38425,37475,37475,36652,36652,35450,35450,34400,34400,34816,34816,33666,33666,2369,69,42,2307,74,49,2502,73,49,2714,83,59,2750,97,63,2566,93,57,5763775,6127800,6096179,6003133,6043705,5863329
